event_ticker,ticker,title,game_date,visitor_team,home_team,status,result,volume_fp,open_interest_fp,settlement_value_dollars,occurrence_datetime,kalshi_home_prob,pregame_yes_bid,pregame_yes_ask,cutoff_ts,end_period_ts,kalshi_home_win,start_et,visitor_pts,home_pts,home_win,home_margin
KXNBAGAME-26FEB09MEMGSW,KXNBAGAME-26FEB09MEMGSW-GSW,Memphis at Golden State Winner?,2026-02-09,Memphis Grizzlies,Golden State Warriors,finalized,yes,4806012.0,0.0,1.0,,0.765,0.76,0.77,1770691500.0,1770691500.0,1,10:00p,113,114,1,1
KXNBAGAME-26FEB09PHIPOR,KXNBAGAME-26FEB09PHIPOR-POR,Philadelphia at Portland Winner?,2026-02-09,Philadelphia 76ers,Portland Trail Blazers,finalized,yes,1748661.0,0.0,1.0,,0.58,0.57,0.59,1770691500.0,1770691500.0,1,10:00p,118,135,1,17
KXNBAGAME-26FEB09SACNOP,KXNBAGAME-26FEB09SACNOP-NOP,Sacramento at New Orleans Winner?,2026-02-09,Sacramento Kings,New Orleans Pelicans,finalized,yes,290738.0,0.0,1.0,,0.775,0.77,0.78,1770684300.0,1770684300.0,1,8:00p,94,120,1,26
KXNBAGAME-26FEB09CLEDEN,KXNBAGAME-26FEB09CLEDEN-DEN,Cleveland at Denver Winner?,2026-02-09,Cleveland Cavaliers,Denver Nuggets,finalized,no,5696082.0,0.0,0.0,,0.555,0.55,0.56,1770687900.0,1770687900.0,0,9:00p,119,117,0,-2
KXNBAGAME-26FEB09MILORL,KXNBAGAME-26FEB09MILORL-ORL,Milwaukee at Orlando Winner?,2026-02-09,Milwaukee Bucks,Orlando Magic,finalized,yes,1191126.0,0.0,1.0,,0.775,0.77,0.78,1770682500.0,1770682500.0,1,7:30p,99,118,1,19
KXNBAGAME-26FEB09UTAMIA,KXNBAGAME-26FEB09UTAMIA-MIA,Utah at Miami Winner?,2026-02-09,Utah Jazz,Miami Heat,finalized,no,3742859.0,0.0,0.0,,0.705,0.7,0.71,1770682500.0,1770682500.0,0,7:30p,115,111,0,-4
KXNBAGAME-26FEB10LACHOU,KXNBAGAME-26FEB10LACHOU-HOU,Los Angeles C at Houston Winner?,2026-02-10,Los Angeles Clippers,Houston Rockets,finalized,yes,2146192.0,0.0,1.0,,0.735,0.73,0.74,1770770700.0,1770770700.0,1,8:00p,95,102,1,7
KXNBAGAME-26FEB10SASLAL,KXNBAGAME-26FEB10SASLAL-LAL,San Antonio at Los Angeles L Winner?,2026-02-10,San Antonio Spurs,Los Angeles Lakers,finalized,no,7995796.0,0.0,0.0,,0.155,0.15,0.16,1770779700.0,1770779700.0,0,10:30p,136,108,0,-28
KXNBAGAME-26FEB10INDNYK,KXNBAGAME-26FEB10INDNYK-NYK,Indiana at New York Winner?,2026-02-10,Indiana Pacers,New York Knicks,finalized,no,10178740.0,0.0,0.0,,0.825,0.82,0.83,1770768900.0,1770768900.0,0,7:30p,137,134,0,-3
KXNBAGAME-26FEB10DALPHX,KXNBAGAME-26FEB10DALPHX-PHX,Dallas at Phoenix Winner?,2026-02-10,Dallas Mavericks,Phoenix Suns,finalized,yes,1593312.0,0.0,1.0,,0.735,0.73,0.74,1770774300.0,1770774300.0,1,9:00p,111,120,1,9
KXNBAGAME-26FEB11DETTOR,KXNBAGAME-26FEB11DETTOR-TOR,Detroit at Toronto Winner?,2026-02-11,Detroit Pistons,Toronto Raptors,finalized,no,1426756.0,0.0,0.0,,0.505,0.5,0.51,1770855300.0,1770855300.0,0,7:30p,113,95,0,-18
KXNBAGAME-26FEB11NYKPHI,KXNBAGAME-26FEB11NYKPHI-PHI,New York at Philadelphia Winner?,2026-02-11,New York Knicks,Philadelphia 76ers,finalized,no,1355669.0,0.0,0.0,,0.445,0.44,0.45,1770855300.0,1770855300.0,0,7:30p,138,89,0,-49
KXNBAGAME-26FEB11WASCLE,KXNBAGAME-26FEB11WASCLE-CLE,Washington at Cleveland Winner?,2026-02-11,Washington Wizards,Cleveland Cavaliers,finalized,yes,1312937.0,0.0,1.0,,0.905,0.9,0.91,1770853500.0,1770853500.0,1,7:00p,113,138,1,25
KXNBAGAME-26FEB11MILORL,KXNBAGAME-26FEB11MILORL-ORL,Milwaukee at Orlando Winner?,2026-02-11,Milwaukee Bucks,Orlando Magic,finalized,no,1975549.0,0.0,0.0,,0.805,0.8,0.81,1770853500.0,1770853500.0,0,7:00p,116,108,0,-8
KXNBAGAME-26FEB11CHIBOS,KXNBAGAME-26FEB11CHIBOS-BOS,Chicago at Boston Winner?,2026-02-11,Chicago Bulls,Boston Celtics,finalized,yes,559508.0,0.0,1.0,,0.855,0.85,0.86,1770855300.0,1770855300.0,1,7:30p,105,124,1,19
KXNBAGAME-26FEB11MIANOP,KXNBAGAME-26FEB11MIANOP-NOP,Miami at New Orleans Winner?,2026-02-11,Miami Heat,New Orleans Pelicans,finalized,no,2224313.0,0.0,0.0,,0.535,0.53,0.54,1770857100.0,1770857100.0,0,8:00p,123,111,0,-12
KXNBAGAME-26FEB11ATLCHA,KXNBAGAME-26FEB11ATLCHA-CHA,Atlanta at Charlotte Winner?,2026-02-11,Atlanta Hawks,Charlotte Hornets,finalized,yes,3417305.0,0.0,1.0,,0.545,0.54,0.55,1770853500.0,1770853500.0,1,7:00p,107,110,1,3
KXNBAGAME-26FEB11LACHOU,KXNBAGAME-26FEB11LACHOU-HOU,Los Angeles C at Houston Winner?,2026-02-11,Los Angeles Clippers,Houston Rockets,finalized,no,2574999.0,0.0,0.0,,0.745,0.74,0.75,1770857100.0,1770857100.0,0,8:00p,105,102,0,-3
KXNBAGAME-26FEB11PORMIN,KXNBAGAME-26FEB11PORMIN-MIN,Portland at Minnesota Winner?,2026-02-11,Portland Trail Blazers,Minnesota Timberwolves,finalized,yes,572827.0,0.0,1.0,,0.725,0.72,0.73,1770857100.0,1770857100.0,1,8:00p,109,133,1,24
KXNBAGAME-26FEB11SACUTA,KXNBAGAME-26FEB11SACUTA-UTA,Sacramento at Utah Winner?,2026-02-11,Sacramento Kings,Utah Jazz,finalized,yes,826559.0,0.0,1.0,,0.655,0.65,0.66,1770860700.0,1770860700.0,1,9:00p,93,121,1,28
KXNBAGAME-26FEB11OKCPHX,KXNBAGAME-26FEB11OKCPHX-PHX,Oklahoma City at Phoenix Winner?,2026-02-11,Oklahoma City Thunder,Phoenix Suns,finalized,no,831121.0,0.0,0.0,,0.29000000000000004,0.28,0.3,1770860700.0,1770860700.0,0,9:00p,136,109,0,-27
KXNBAGAME-26FEB11SASGSW,KXNBAGAME-26FEB11SASGSW-GSW,San Antonio at Golden State Winner?,2026-02-11,San Antonio Spurs,Golden State Warriors,finalized,no,8549330.0,0.0,0.0,,0.325,0.32,0.33,1770864300.0,1770864300.0,0,10:00p,126,113,0,-13
KXNBAGAME-26FEB11MEMDEN,KXNBAGAME-26FEB11MEMDEN-DEN,Memphis at Denver Winner?,2026-02-11,Memphis Grizzlies,Denver Nuggets,finalized,yes,2380982.0,0.0,1.0,,0.845,0.84,0.85,1770860700.0,1770860700.0,1,9:00p,116,122,1,6
KXNBAGAME-26FEB11INDBKN,KXNBAGAME-26FEB11INDBKN-BKN,Indiana at Brooklyn Winner?,2026-02-11,Indiana Pacers,Brooklyn Nets,finalized,no,1638320.0,0.0,0.0,,0.675,0.67,0.68,1770855300.0,1770855300.0,0,7:30p,115,110,0,-5
KXNBAGAME-26FEB12DALLAL,KXNBAGAME-26FEB12DALLAL-LAL,Dallas at Los Angeles L Winner?,2026-02-12,Dallas Mavericks,Los Angeles Lakers,finalized,yes,4954411.0,0.0,1.0,,0.695,0.69,0.7,1770950700.0,1770950700.0,1,10:00p,104,124,1,20
KXNBAGAME-26FEB12PORUTA,KXNBAGAME-26FEB12PORUTA-UTA,Portland at Utah Winner?,2026-02-12,Portland Trail Blazers,Utah Jazz,finalized,no,4077183.0,0.0,0.0,,0.325,0.32,0.33,1770947100.0,1770947100.0,0,9:00p,135,119,0,-16
KXNBAGAME-26FEB12MILOKC,KXNBAGAME-26FEB12MILOKC-OKC,Milwaukee at Oklahoma City Winner?,2026-02-12,Milwaukee Bucks,Oklahoma City Thunder,finalized,no,4678620.0,0.0,0.0,,0.835,0.83,0.84,1770941700.0,1770941700.0,0,7:30p,110,93,0,-17
KXNBAGAME-26FEB19ORLSAC,KXNBAGAME-26FEB19ORLSAC-SAC,Orlando at Sacramento Winner?,2026-02-19,Orlando Magic,Sacramento Kings,finalized,no,3341116.0,0.0,0.0,,0.235,0.23,0.24,1771555500.0,1771555500.0,0,10:00p,131,94,0,-37
KXNBAGAME-26FEB19BKNCLE,KXNBAGAME-26FEB19BKNCLE-CLE,Brooklyn at Cleveland Winner?,2026-02-19,Brooklyn Nets,Cleveland Cavaliers,finalized,yes,881388.0,0.0,1.0,,0.895,0.89,0.9,1771544700.0,1771544700.0,1,7:00p,84,112,1,28
KXNBAGAME-26FEB19BOSGSW,KXNBAGAME-26FEB19BOSGSW-GSW,Boston at Golden State Winner?,2026-02-19,Boston Celtics,Golden State Warriors,finalized,no,2538400.0,0.0,0.0,,0.33,0.32,0.34,1771555500.0,1771555500.0,0,10:00p,121,110,0,-11
KXNBAGAME-26FEB19INDWAS,KXNBAGAME-26FEB19INDWAS-WAS,Indiana at Washington Winner?,2026-02-19,Indiana Pacers,Washington Wizards,finalized,yes,1401384.0,0.0,1.0,,0.455,0.45,0.46,1771544700.0,1771544700.0,1,7:00p,105,112,1,7
KXNBAGAME-26FEB19TORCHI,KXNBAGAME-26FEB19TORCHI-CHI,Toronto at Chicago Winner?,2026-02-19,Toronto Raptors,Chicago Bulls,finalized,no,2369380.0,0.0,0.0,,0.335,0.33,0.34,1771548300.0,1771548300.0,0,8:00p,110,101,0,-9
KXNBAGAME-26FEB19DENLAC,KXNBAGAME-26FEB19DENLAC-LAC,Denver at Los Angeles C Winner?,2026-02-19,Denver Nuggets,Los Angeles Clippers,finalized,yes,7471445.0,0.0,1.0,,0.375,0.37,0.38,1771557300.0,1771557300.0,1,10:30p,114,115,1,1
KXNBAGAME-26FEB19HOUCHA,KXNBAGAME-26FEB19HOUCHA-CHA,Houston at Charlotte Winner?,2026-02-19,Houston Rockets,Charlotte Hornets,finalized,no,4427850.0,0.0,0.0,,0.375,0.37,0.38,1771544700.0,1771544700.0,0,7:00p,105,101,0,-4
KXNBAGAME-26FEB19PHXSAS,KXNBAGAME-26FEB19PHXSAS-SAS,Phoenix at San Antonio Winner?,2026-02-19,Phoenix Suns,San Antonio Spurs,finalized,yes,1331622.0,0.0,1.0,,0.725,0.72,0.73,1771550100.0,1771550100.0,1,8:30p,94,121,1,27
KXNBAGAME-26FEB19ATLPHI,KXNBAGAME-26FEB19ATLPHI-PHI,Atlanta at Philadelphia Winner?,2026-02-19,Atlanta Hawks,Philadelphia 76ers,finalized,no,2601813.0,0.0,0.0,,0.515,0.51,0.52,1771544700.0,1771544700.0,0,7:00p,117,107,0,-10
KXNBAGAME-26FEB19DETNYK,KXNBAGAME-26FEB19DETNYK-NYK,Detroit at New York Winner?,2026-02-19,Detroit Pistons,New York Knicks,finalized,no,4473637.0,0.0,0.0,,0.605,0.6,0.61,1771546500.0,1771546500.0,0,7:30p,126,111,0,-15
KXNBAGAME-26FEB20CLECHA,KXNBAGAME-26FEB20CLECHA-CHA,Cleveland at Charlotte Winner?,2026-02-20,Cleveland Cavaliers,Charlotte Hornets,finalized,no,3723409.0,0.0,0.0,,0.345,0.34,0.35,1771631100.0,1771631100.0,0,7:00p,118,113,0,-5
KXNBAGAME-26FEB20UTAMEM,KXNBAGAME-26FEB20UTAMEM-MEM,Utah at Memphis Winner?,2026-02-20,Utah Jazz,Memphis Grizzlies,finalized,yes,1361331.0,0.0,1.0,,0.565,0.56,0.57,1771631100.0,1771631100.0,1,7:00p,114,123,1,9
KXNBAGAME-26FEB20MIAATL,KXNBAGAME-26FEB20MIAATL-ATL,Miami at Atlanta Winner?,2026-02-20,Miami Heat,Atlanta Hawks,finalized,no,899764.0,0.0,0.0,,0.435,0.43,0.44,1771632900.0,1771632900.0,0,7:30p,128,97,0,-31
KXNBAGAME-26FEB20DALMIN,KXNBAGAME-26FEB20DALMIN-MIN,Dallas at Minnesota Winner?,2026-02-20,Dallas Mavericks,Minnesota Timberwolves,finalized,yes,2321215.0,0.0,1.0,,0.855,0.85,0.86,1771632900.0,1771632900.0,1,7:30p,111,122,1,11
KXNBAGAME-26FEB20DENPOR,KXNBAGAME-26FEB20DENPOR-POR,Denver at Portland Winner?,2026-02-20,Denver Nuggets,Portland Trail Blazers,finalized,no,2078655.0,0.0,0.0,,0.46499999999999997,0.46,0.47,1771641900.0,1771641900.0,0,10:00p,157,103,0,-54
KXNBAGAME-26FEB20MILNOP,KXNBAGAME-26FEB20MILNOP-NOP,Milwaukee at New Orleans Winner?,2026-02-20,Milwaukee Bucks,New Orleans Pelicans,finalized,no,1891534.0,0.0,0.0,,0.615,0.61,0.62,1771634700.0,1771634700.0,0,8:00p,139,118,0,-21
KXNBAGAME-26FEB20BKNOKC,KXNBAGAME-26FEB20BKNOKC-OKC,Brooklyn at Oklahoma City Winner?,2026-02-20,Brooklyn Nets,Oklahoma City Thunder,finalized,yes,1293310.0,0.0,1.0,,0.905,0.9,0.91,1771634700.0,1771634700.0,1,8:00p,86,105,1,19
KXNBAGAME-26FEB20LACLAL,KXNBAGAME-26FEB20LACLAL-LAL,Los Angeles C at Los Angeles L Winner?,2026-02-20,Los Angeles Clippers,Los Angeles Lakers,finalized,yes,9684090.0,0.0,1.0,,0.685,0.68,0.69,1771641900.0,1771641900.0,1,10:00p,122,125,1,3
KXNBAGAME-26FEB20INDWAS,KXNBAGAME-26FEB20INDWAS-WAS,Indiana at Washington Winner?,2026-02-20,Indiana Pacers,Washington Wizards,finalized,yes,1727403.0,0.0,1.0,,0.515,0.51,0.52,1771631100.0,1771631100.0,1,7:00p,118,131,1,13
KXNBAGAME-26FEB21PHINOP,KXNBAGAME-26FEB21PHINOP-NOP,Philadelphia at New Orleans Winner?,2026-02-21,Philadelphia 76ers,New Orleans Pelicans,finalized,yes,1791419.0,0.0,1.0,,0.395,0.39,0.4,1771717500.0,1771717500.0,1,7:00p,111,126,1,15
KXNBAGAME-26FEB21ORLPHX,KXNBAGAME-26FEB21ORLPHX-PHX,Orlando at Phoenix Winner?,2026-02-21,Orlando Magic,Phoenix Suns,finalized,yes,8293410.0,0.0,1.0,,0.595,0.59,0.6,1771710300.0,1771710300.0,1,5:00p,110,113,1,3
KXNBAGAME-26FEB21MEMMIA,KXNBAGAME-26FEB21MEMMIA-MIA,Memphis at Miami Winner?,2026-02-21,Memphis Grizzlies,Miami Heat,finalized,yes,796622.0,0.0,1.0,,0.815,0.81,0.82,1771721100.0,1771721100.0,1,8:00p,120,136,1,16
KXNBAGAME-26FEB21HOUNYK,KXNBAGAME-26FEB21HOUNYK-NYK,Houston at New York Winner?,2026-02-21,Houston Rockets,New York Knicks,finalized,yes,7875842.0,0.0,1.0,,0.605,0.6,0.61,1771722900.0,1771722900.0,1,8:30p,106,108,1,2
KXNBAGAME-26FEB21DETCHI,KXNBAGAME-26FEB21DETCHI-CHI,Detroit at Chicago Winner?,2026-02-21,Detroit Pistons,Chicago Bulls,finalized,no,1225378.0,0.0,0.0,,0.175,0.17,0.18,1771721100.0,1771721100.0,0,8:00p,126,110,0,-16
KXNBAGAME-26FEB21SACSAS,KXNBAGAME-26FEB21SACSAS-SAS,Sacramento at San Antonio Winner?,2026-02-21,Sacramento Kings,San Antonio Spurs,finalized,yes,1719117.0,0.0,1.0,,0.925,0.92,0.93,1771721100.0,1771721100.0,1,8:00p,122,139,1,17
KXNBAGAME-26FEB22BOSLAL,KXNBAGAME-26FEB22BOSLAL-LAL,Boston at Los Angeles L Winner?,2026-02-22,Boston Celtics,Los Angeles Lakers,finalized,no,8987011.0,0.0,0.0,,0.485,0.48,0.49,1771802100.0,1771802100.0,0,6:30p,111,89,0,-22
KXNBAGAME-26FEB22CLEOKC,KXNBAGAME-26FEB22CLEOKC-OKC,Cleveland at Oklahoma City Winner?,2026-02-22,Cleveland Cavaliers,Oklahoma City Thunder,finalized,yes,7232988.0,0.0,1.0,,0.385,0.38,0.39,1771782300.0,1771782300.0,1,1:00p,113,121,1,8
KXNBAGAME-26FEB22TORMIL,KXNBAGAME-26FEB22TORMIL-MIL,Toronto at Milwaukee Winner?,2026-02-22,Toronto Raptors,Milwaukee Bucks,finalized,no,1790267.0,0.0,0.0,,0.405,0.4,0.41,1771791300.0,1771791300.0,0,3:30p,122,94,0,-28
KXNBAGAME-26FEB22DENGSW,KXNBAGAME-26FEB22DENGSW-GSW,Denver at Golden State Winner?,2026-02-22,Denver Nuggets,Golden State Warriors,finalized,yes,6521082.0,0.0,1.0,,0.315,0.31,0.32,1771791300.0,1771791300.0,1,3:30p,117,128,1,11
KXNBAGAME-26FEB22DALIND,KXNBAGAME-26FEB22DALIND-IND,Dallas at Indiana Winner?,2026-02-22,Dallas Mavericks,Indiana Pacers,finalized,no,3273490.0,0.0,0.0,,0.48,0.47,0.49,1771796700.0,1771796700.0,0,5:00p,134,130,0,-4
KXNBAGAME-26FEB22BKNATL,KXNBAGAME-26FEB22BKNATL-ATL,Brooklyn at Atlanta Winner?,2026-02-22,Brooklyn Nets,Atlanta Hawks,finalized,yes,2526337.0,0.0,1.0,,0.785,0.78,0.79,1771791300.0,1771791300.0,1,3:30p,104,115,1,11
KXNBAGAME-26FEB22PHIMIN,KXNBAGAME-26FEB22PHIMIN-MIN,Philadelphia at Minnesota Winner?,2026-02-22,Philadelphia 76ers,Minnesota Timberwolves,finalized,no,3386208.0,0.0,0.0,,0.765,0.76,0.77,1771803900.0,1771803900.0,0,7:00p,135,108,0,-27
KXNBAGAME-26FEB22CHAWAS,KXNBAGAME-26FEB22CHAWAS-WAS,Charlotte at Washington Winner?,2026-02-22,Charlotte Hornets,Washington Wizards,finalized,no,2052344.0,0.0,0.0,,0.185,0.18,0.19,1771800300.0,1771800300.0,0,6:00p,129,112,0,-17
KXNBAGAME-26FEB22ORLLAC,KXNBAGAME-26FEB22ORLLAC-LAC,Orlando at Los Angeles C Winner?,2026-02-22,Orlando Magic,Los Angeles Clippers,finalized,no,7154245.0,0.0,0.0,,0.625,0.62,0.63,1771811100.0,1771811100.0,0,9:00p,111,109,0,-2
KXNBAGAME-26FEB22PORPHX,KXNBAGAME-26FEB22PORPHX-PHX,Portland at Phoenix Winner?,2026-02-22,Portland Trail Blazers,Phoenix Suns,finalized,no,3323712.0,0.0,0.0,,0.405,0.4,0.41,1771807500.0,1771807500.0,0,8:00p,92,77,0,-15
KXNBAGAME-26FEB22NYKCHI,KXNBAGAME-26FEB22NYKCHI-CHI,New York at Chicago Winner?,2026-02-22,New York Knicks,Chicago Bulls,finalized,no,5357724.0,0.0,0.0,,0.215,0.21,0.22,1771807500.0,1771807500.0,0,8:00p,105,99,0,-6
KXNBAGAME-26FEB23SASDET,KXNBAGAME-26FEB23SASDET-DET,San Antonio at Detroit Winner?,2026-02-23,San Antonio Spurs,Detroit Pistons,finalized,no,8489219.0,0.0,0.0,,0.525,0.52,0.53,1771890300.0,1771890300.0,0,7:00p,114,103,0,-11
KXNBAGAME-26FEB23UTAHOU,KXNBAGAME-26FEB23UTAHOU-HOU,Utah at Houston Winner?,2026-02-23,Utah Jazz,Houston Rockets,finalized,yes,1929700.0,0.0,1.0,,0.875,0.87,0.88,1771899300.0,1771899300.0,1,9:30p,105,125,1,20
KXNBAGAME-26FEB23SACMEM,KXNBAGAME-26FEB23SACMEM-MEM,Sacramento at Memphis Winner?,2026-02-23,Sacramento Kings,Memphis Grizzlies,finalized,no,6643155.0,0.0,0.0,,0.575,0.57,0.58,1771893900.0,1771893900.0,0,8:00p,123,114,0,-9
KXNBAGAME-26FEB24PHIIND,KXNBAGAME-26FEB24PHIIND-IND,Philadelphia at Indiana Winner?,2026-02-24,Philadelphia 76ers,Indiana Pacers,finalized,no,2344281.0,0.0,0.0,,0.185,0.18,0.19,1771976700.0,1771976700.0,0,7:00p,135,114,0,-21
KXNBAGAME-26FEB24WASATL,KXNBAGAME-26FEB24WASATL-ATL,Washington at Atlanta Winner?,2026-02-24,Washington Wizards,Atlanta Hawks,finalized,yes,507489.0,0.0,1.0,,0.855,0.85,0.86,1771978500.0,1771978500.0,1,7:30p,98,119,1,21
KXNBAGAME-26FEB24OKCTOR,KXNBAGAME-26FEB24OKCTOR-TOR,Oklahoma City at Toronto Winner?,2026-02-24,Oklahoma City Thunder,Toronto Raptors,finalized,no,4275736.0,0.0,0.0,,0.505,0.5,0.51,1771978500.0,1771978500.0,0,7:30p,116,107,0,-9
KXNBAGAME-26FEB24GSWNOP,KXNBAGAME-26FEB24GSWNOP-NOP,Golden State at New Orleans Winner?,2026-02-24,Golden State Warriors,New Orleans Pelicans,finalized,yes,2341194.0,0.0,1.0,,0.475,0.47,0.48,1771980300.0,1771980300.0,1,8:00p,109,113,1,4
KXNBAGAME-26FEB24DALBKN,KXNBAGAME-26FEB24DALBKN-BKN,Dallas at Brooklyn Winner?,2026-02-24,Dallas Mavericks,Brooklyn Nets,finalized,no,1108601.0,0.0,0.0,,0.46499999999999997,0.46,0.47,1771978500.0,1771978500.0,0,7:30p,123,114,0,-9
KXNBAGAME-26FEB24BOSPHX,KXNBAGAME-26FEB24BOSPHX-PHX,Boston at Phoenix Winner?,2026-02-24,Boston Celtics,Phoenix Suns,finalized,no,1519029.0,0.0,0.0,,0.335,0.33,0.34,1771983900.0,1771983900.0,0,9:00p,97,81,0,-16
KXNBAGAME-26FEB24CHACHI,KXNBAGAME-26FEB24CHACHI-CHI,Charlotte at Chicago Winner?,2026-02-24,Charlotte Hornets,Chicago Bulls,finalized,no,872441.0,0.0,0.0,,0.255,0.25,0.26,1771980300.0,1771980300.0,0,8:00p,131,99,0,-32
KXNBAGAME-26FEB24MIAMIL,KXNBAGAME-26FEB24MIAMIL-MIL,Miami at Milwaukee Winner?,2026-02-24,Miami Heat,Milwaukee Bucks,finalized,yes,1849372.0,0.0,1.0,,0.335,0.33,0.34,1771980300.0,1771980300.0,1,8:00p,117,128,1,11
KXNBAGAME-26FEB24MINPOR,KXNBAGAME-26FEB24MINPOR-POR,Minnesota at Portland Winner?,2026-02-24,Minnesota Timberwolves,Portland Trail Blazers,finalized,no,3538078.0,0.0,0.0,,0.315,0.31,0.32,1771987500.0,1771987500.0,0,10:00p,124,121,0,-3
KXNBAGAME-26FEB24ORLLAL,KXNBAGAME-26FEB24ORLLAL-LAL,Orlando at Los Angeles L Winner?,2026-02-24,Orlando Magic,Los Angeles Lakers,finalized,no,5326453.0,0.0,0.0,,0.685,0.68,0.69,1771989300.0,1771989300.0,0,10:30p,110,109,0,-1
KXNBAGAME-26FEB24NYKCLE,KXNBAGAME-26FEB24NYKCLE-CLE,New York at Cleveland Winner?,2026-02-24,New York Knicks,Cleveland Cavaliers,finalized,yes,2114066.0,0.0,1.0,,0.615,0.61,0.62,1771978500.0,1771978500.0,1,7:30p,94,109,1,15
KXNBAGAME-26FEB25OKCDET,KXNBAGAME-26FEB25OKCDET-DET,Oklahoma City at Detroit Winner?,2026-02-25,Oklahoma City Thunder,Detroit Pistons,finalized,yes,3991922.0,0.0,1.0,,0.785,0.78,0.79,1772064900.0,1772064900.0,1,7:30p,116,124,1,8
KXNBAGAME-26FEB25SASTOR,KXNBAGAME-26FEB25SASTOR-TOR,San Antonio at Toronto Winner?,2026-02-25,San Antonio Spurs,Toronto Raptors,finalized,no,3954856.0,0.0,0.0,,0.335,0.33,0.34,1772064900.0,1772064900.0,0,7:30p,110,107,0,-3
KXNBAGAME-26FEB25CLEMIL,KXNBAGAME-26FEB25CLEMIL-MIL,Cleveland at Milwaukee Winner?,2026-02-25,Cleveland Cavaliers,Milwaukee Bucks,finalized,yes,4389886.0,0.0,1.0,,0.415,0.41,0.42,1772066700.0,1772066700.0,1,8:00p,116,118,1,2
KXNBAGAME-26FEB25SACHOU,KXNBAGAME-26FEB25SACHOU-HOU,Sacramento at Houston Winner?,2026-02-25,Sacramento Kings,Houston Rockets,finalized,yes,1039368.0,0.0,1.0,,0.865,0.86,0.87,1772066700.0,1772066700.0,1,8:00p,97,128,1,31
KXNBAGAME-26FEB25BOSDEN,KXNBAGAME-26FEB25BOSDEN-DEN,Boston at Denver Winner?,2026-02-25,Boston Celtics,Denver Nuggets,finalized,yes,6941709.0,0.0,1.0,,0.575,0.57,0.58,1772073900.0,1772073900.0,1,10:00p,84,103,1,19
KXNBAGAME-26FEB25GSWMEM,KXNBAGAME-26FEB25GSWMEM-MEM,Golden State at Memphis Winner?,2026-02-25,Golden State Warriors,Memphis Grizzlies,finalized,no,790410.0,0.0,0.0,,0.375,0.37,0.38,1772064900.0,1772064900.0,0,7:30p,133,112,0,-21
KXNBAGAME-26FEB26CHAIND,KXNBAGAME-26FEB26CHAIND-IND,Charlotte at Indiana Winner?,2026-02-26,Charlotte Hornets,Indiana Pacers,finalized,no,2316993.0,0.0,0.0,,0.14500000000000002,0.14,0.15,1772149500.0,1772149500.0,0,7:00p,133,109,0,-24
KXNBAGAME-26FEB26HOUORL,KXNBAGAME-26FEB26HOUORL-ORL,Houston at Orlando Winner?,2026-02-26,Houston Rockets,Orlando Magic,finalized,no,3837751.0,0.0,0.0,,0.435,0.43,0.44,1772151300.0,1772151300.0,0,7:30p,113,108,0,-5
KXNBAGAME-26FEB26PORCHI,KXNBAGAME-26FEB26PORCHI-CHI,Portland at Chicago Winner?,2026-02-26,Portland Trail Blazers,Chicago Bulls,finalized,no,1796111.0,0.0,0.0,,0.405,0.4,0.41,1772153100.0,1772153100.0,0,8:00p,121,112,0,-9
KXNBAGAME-26FEB26MIAPHI,KXNBAGAME-26FEB26MIAPHI-PHI,Miami at Philadelphia Winner?,2026-02-26,Miami Heat,Philadelphia 76ers,finalized,yes,5222859.0,0.0,1.0,,0.555,0.55,0.56,1772149500.0,1772149500.0,1,7:00p,117,124,1,7
KXNBAGAME-26FEB26WASATL,KXNBAGAME-26FEB26WASATL-ATL,Washington at Atlanta Winner?,2026-02-26,Washington Wizards,Atlanta Hawks,finalized,yes,533382.0,0.0,1.0,,0.815,0.81,0.82,1772151300.0,1772151300.0,1,7:30p,96,126,1,30
KXNBAGAME-26FEB26SASBKN,KXNBAGAME-26FEB26SASBKN-BKN,San Antonio at Brooklyn Winner?,2026-02-26,San Antonio Spurs,Brooklyn Nets,finalized,no,1037208.0,0.0,0.0,,0.175,0.17,0.18,1772151300.0,1772151300.0,0,7:30p,126,110,0,-16
KXNBAGAME-26FEB26SACDAL,KXNBAGAME-26FEB26SACDAL-DAL,Sacramento at Dallas Winner?,2026-02-26,Sacramento Kings,Dallas Mavericks,finalized,no,3440370.0,0.0,0.0,,0.745,0.74,0.75,1772154900.0,1772154900.0,0,8:30p,130,121,0,-9
KXNBAGAME-26FEB26LALPHX,KXNBAGAME-26FEB26LALPHX-PHX,Los Angeles L at Phoenix Winner?,2026-02-26,Los Angeles Lakers,Phoenix Suns,finalized,yes,6011939.0,0.0,1.0,,0.335,0.33,0.34,1772156700.0,1772156700.0,1,9:00p,110,113,1,3
KXNBAGAME-26FEB26MINLAC,KXNBAGAME-26FEB26MINLAC-LAC,Minnesota at Los Angeles C Winner?,2026-02-26,Minnesota Timberwolves,Los Angeles Clippers,finalized,no,7665708.0,0.0,0.0,,0.255,0.25,0.26,1772160300.0,1772160300.0,0,10:00p,94,88,0,-6
KXNBAGAME-26FEB26NOPUTA,KXNBAGAME-26FEB26NOPUTA-UTA,New Orleans at Utah Winner?,2026-02-26,New Orleans Pelicans,Utah Jazz,finalized,no,1353297.0,0.0,0.0,,0.325,0.32,0.33,1772156700.0,1772156700.0,0,9:00p,129,118,0,-11
